year, month, day, tmax, tavg, tmin, humid, wind, sunshine, rainfall, snow, cloud
2019, 2, 23, 15.0, 6.0, -1.2, 66.8, 1.3, 8.7, 0.0, 0.0, 4.0
2019, 2, 24, 14.0, 7.3, 1.0, 63.1, 1.9, 10.2, 0.0, 0.0, 1.8
2019, 2, 25, 11.3, 5.0, 0.8, 76.8, 1.6, 7.6, 0.0, 0.0, 3.0
2019, 2, 26, 12.5, 5.0, -1.3, 64.6, 1.4, 9.2, 0.0, 0.0, 4.8
2019, 2, 27, 9.1, 6.6, 4.2, 72.5, 1.0, 0.0, 0.0, 0.0, 9.9
2019, 2, 28, 13.4, 6.4, 1.4, 81.3, 1.5, 5.6, 0.0, 0.0, 5.3
2019, 3, 1, 13.3, 5.6, 1.9, 75.1, 1.5, 8.6, 0.0, 0.0, 5.1
2019, 3, 2, 17.2, 8.2, -1.4, 59.5, 1.1, 8.3, 0.0, 0.0, 6.9
2019, 3, 3, 15.3, 9.5, 4.3, 56.0, 1.3, 3.1, 0.0, 0.0, 7.8
2019, 3, 4, 14.5, 8.3, 4.7, 67.1, 1.6, 7.0, 0.0, 0.0, 3.9
2019, 3, 5, 14.1, 8.2, 2.2, 62.9, 1.3, 2.2, 0.0, 0.0, 6.0
2019, 3, 6, 16.3, 9.4, 4.7, 65.3, 1.7, 5.3, 0.0, 0.0, 6.8
2019, 3, 7, 11.8, 6.0, 3.0, 82.1, 2.0, 4.3, 0.0, 0.0, 4.8
2019, 3, 8, 14.7, 5.9, -0.9, 64.9, 1.5, 10.7, 0.0, 0.0, 0.4
2019, 3, 9, 16.9, 9.0, 0.6, 41.3, 1.3, 8.6, 0.0, 0.0, 6.1
2019, 3, 10, 10.6, 8.7, 5.2, 79.8, 1.4, 0.0, 2.0, 0.0, 7.5
2019, 3, 11, 10.5, 6.1, 0.9, 89.1, 1.6, 1.5, 3.1, 0.0, 7.0
2019, 3, 12, 11.9, 5.3, 0.7, 81.3, 2.9, 4.5, 1.0, 0.0, 6.1
2019, 3, 13, 9.6, 4.2, -1.5, 54.5, 2.7, 10.6, 0.0, 0.0, 1.6
2019, 3, 14, 13.0, 6.4, -1.3, 55.4, 1.8, 9.9, 0.0, 0.0, 4.4
2019, 3, 15, 13.2, 6.9, 2.6, 79.1, 3.5, 3.2, 13.2, 0.0, 9.0
2019, 3, 16, 12.4, 6.3, 3.2, 75.3, 1.8, 9.3, 0.0, 0.0, 3.9
2019, 3, 17, 13.8, 7.1, 2.5, 66.5, 1.7, 10.4, 0.0, 0.0, 1.5
2019, 3, 18, 15.3, 7.7, 0.8, 51.6, 1.3, 6.3, 0.0, 0.0, 6.8
2019, 3, 19, 18.2, 10.8, 2.5, 63.5, 1.4, 10.5, 0.0, 0.0, 1.6
2019, 3, 20, 18.9, 13.6, 7.5, 72.6, 2.4, 0.0, 9.8, 0.0, 9.3
2019, 3, 21, 16.0, 7.7, 3.4, 92.3, 3.9, 1.1, 0.3, 0.0, 9.1
2019, 3, 22, 10.3, 4.6, 1.8, 64.8, 2.5, 9.4, 0.0, 0.0, 5.1
2019, 3, 23, 10.0, 4.2, -0.5, 65.1, 2.9, 8.9, 0.7, 0.0, 2.8
2019, 3, 24, 10.8, 4.2, -1.7, 61.3, 2.1, 11.6, 0.0, 0.0, 0.9
2019, 3, 25, 15.0, 8.1, 0.7, 63.4, 1.9, 8.2, 0.0, 0.0, 5.5
2019, 3, 26, 19.8, 11.1, 3.7, 61.9, 1.5, 8.6, 0.0, 0.0, 2.4
2019, 3, 27, 22.7, 14.4, 7.9, 60.6, 3.3, 8.5, 0.0, 0.0, 5.1
2019, 3, 28, 17.6, 10.3, 6.9, 68.0, 1.7, 5.5, 0.0, 0.0, 7.9
2019, 3, 29, 17.3, 10.3, 5.1, 57.1, 1.7, 7.2, 0.0, 0.0, 5.0
2019, 3, 30, 9.8, 6.6, 4.3, 77.1, 2.8, 3.2, 3.0, 0.0, 8.0
2019, 3, 31, 8.9, 5.4, 2.8, 50.1, 4.5, 10.3, 0.0, 0.0, 3.8
2019, 4, 1, 12.1, 6.3, 0.6, 50.3, 2.1, 10.3, 0.0, 0.0, 3.6
2019, 4, 2, 13.0, 7.0, 1.0, 45.9, 2.1, 11.4, 0.0, 0.0, 1.3
2019, 4, 3, 13.8, 6.9, 0.1, 54.5, 2.1, 12.0, 0.0, 0.0, 0.0
2019, 4, 4, 17.1, 8.7, 0.9, 51.5, 1.8, 11.6, 0.0, 0.0, 2.0
2019, 4, 5, 18.0, 10.1, 4.8, 56.6, 2.4, 5.6, 0.0, 0.0, 3.0
2019, 4, 6, 21.8, 13.0, 2.7, 43.3, 1.5, 9.7, 0.0, 0.0, 1.6
2019, 4, 7, 20.3, 13.9, 8.9, 63.4, 1.5, 3.8, 0.0, 0.0, 8.3
2019, 4, 8, 20.1, 12.3, 5.9, 51.8, 1.6, 10.1, 0.0, 0.0, 4.0
2019, 4, 9, 19.9, 11.9, 7.1, 65.4, 2.5, 3.7, 33.3, 0.0, 8.9
2019, 4, 10, 10.2, 7.9, 5.6, 92.9, 1.7, 0.0, 5.2, 0.0, 9.4
2019, 4, 11, 15.1, 9.5, 4.2, 79.5, 1.3, 3.4, 0.0, 0.0, 6.8
2019, 4, 12, 17.3, 10.5, 4.9, 67.5, 1.7, 11.8, 0.0, 0.0, 2.3
2019, 4, 13, 19.2, 11.9, 4.6, 48.4, 1.7, 10.9, 0.0, 0.0, 4.4
2019, 4, 14, 14.5, 10.2, 6.7, 76.0, 2.2, 3.2, 1.5, 0.0, 5.9
2019, 4, 15, 18.8, 10.9, 2.8, 56.3, 1.6, 12.1, 0.0, 0.0, 0.0
2019, 4, 16, 23.8, 15.2, 5.2, 37.4, 1.6, 8.6, 0.0, 0.0, 5.9
2019, 4, 17, 23.0, 15.9, 11.1, 54.1, 1.6, 10.3, 0.0, 0.0, 4.4
2019, 4, 18, 23.1, 15.7, 9.9, 74.1, 2.4, 10.5, 0.0, 0.0, 4.3
2019, 4, 19, 21.4, 16.1, 13.1, 90.8, 1.4, 2.7, 0.1, 0.0, 8.8
2019, 4, 20, 22.9, 17.2, 12.7, 73.1, 1.5, 8.1, 0.0, 0.0, 5.8
2019, 4, 21, 21.9, 17.5, 14.1, 76.4, 1.2, 2.4, 0.0, 0.0, 7.9
2019, 4, 22, 29.0, 19.5, 12.0, 73.0, 1.3, 6.5, 0.0, 0.0, 3.5
2019, 4, 23, 22.4, 17.7, 15.2, 85.9, 1.1, 0.0, 18.8, 0.0, 9.5
2019, 4, 24, 20.2, 17.1, 15.1, 96.9, 1.2, 0.1, 0.6, 0.0, 9.3
2019, 4, 25, 16.8, 13.9, 10.2, 99.0, 1.3, 0.0, 4.8, 0.0, 9.8
2019, 4, 26, 10.3, 9.0, 8.1, 98.9, 1.8, 0.0, 3.2, 0.0, 10.0
2019, 4, 27, 18.8, 12.4, 6.4, 74.9, 1.5, 9.5, 0.0, 0.0, 6.5
2019, 4, 28, 18.0, 13.5, 10.4, 75.8, 1.3, 3.9, 0.2, 0.0, 7.1
2019, 4, 29, 14.0, 11.7, 9.6, 94.8, 0.9, 0.0, 30.8, 0.0, 8.4
2019, 4, 30, 21.0, 14.7, 10.9, 88.3, 1.4, 7.1, 0.0, 0.0, 6.0
2019, 5, 1, 19.7, 13.5, 10.4, 85.9, 1.6, 9.7, 0.0, 0.0, 4.5
2019, 5, 2, 22.4, 14.4, 7.5, 64.4, 1.8, 12.5, 0.0, 0.0, 0.0
2019, 5, 3, 27.2, 16.9, 7.7, 52.8, 1.9, 12.5, 0.0, 0.0, 0.0
2019, 5, 4, 26.9, 18.3, 9.7, 58.4, 1.6, 9.6, 0.0, 0.0, 5.5
2019, 5, 5, 26.6, 19.2, 12.9, 58.5, 2.0, 11.1, 0.0, 0.0, 3.4
2019, 5, 6, 20.4, 13.8, 9.7, 57.3, 2.4, 12.2, 0.0, 0.0, 1.5
2019, 5, 7, 22.2, 13.6, 5.6, 50.3, 2.0, 13.0, 0.0, 0.0, 0.0
2019, 5, 8, 22.3, 14.8, 7.2, 41.1, 1.9, 8.5, 0.0, 0.0, 6.5
2019, 5, 9, 22.8, 16.1, 10.3, 45.3, 1.7, 12.2, 0.0, 0.0, 4.1
2019, 5, 10, 26.5, 16.9, 8.2, 52.6, 1.8, 11.5, 0.0, 0.0, 5.1
2019, 5, 11, 26.0, 18.0, 11.6, 54.9, 1.5, 12.3, 0.0, 0.0, 1.5
2019, 5, 12, 28.0, 20.3, 13.0, 52.6, 1.5, 11.3, 0.0, 0.0, 4.3
2019, 5, 13, 28.8, 19.7, 13.9, 57.5, 1.8, 9.3, 0.0, 0.0, 6.4
2019, 5, 14, 28.0, 21.2, 15.1, 69.5, 1.5, 11.1, 0.0, 0.0, 3.8
2019, 5, 15, 29.1, 22.4, 16.0, 64.5, 1.5, 10.9, 0.0, 0.0, 4.9
2019, 5, 16, 30.6, 23.0, 16.6, 65.0, 1.4, 8.5, 0.0, 0.0, 5.8
2019, 5, 17, 29.2, 22.6, 17.1, 67.3, 1.3, 5.5, 4.2, 0.0, 7.0
2019, 5, 18, 23.8, 20.0, 15.8, 82.1, 3.3, 1.6, 18.3, 0.0, 9.5
2019, 5, 19, 25.6, 22.3, 19.9, 81.4, 1.7, 1.4, 0.3, 0.0, 9.3
2019, 5, 20, 22.0, 16.0, 12.2, 73.1, 3.3, 7.2, 2.7, 0.0, 4.9
2019, 5, 21, 23.8, 17.1, 9.1, 63.1, 2.3, 13.3, 0.0, 0.0, 0.0
2019, 5, 22, 28.1, 20.3, 11.4, 54.4, 2.1, 13.1, 0.0, 0.0, 0.0
2019, 5, 23, 29.8, 22.4, 16.2, 54.6, 1.7, 12.7, 0.0, 0.0, 0.3
2019, 5, 24, 32.4, 24.4, 17.1, 61.1, 1.7, 11.8, 0.0, 0.0, 1.3
2019, 5, 25, 29.6, 23.2, 18.0, 61.3, 1.5, 5.6, 0.0, 0.0, 8.1
2019, 5, 26, 30.9, 24.4, 18.9, 55.0, 2.2, 8.8, 0.0, 0.0, 8.1
2019, 5, 27, 21.3, 17.8, 13.5, 98.6, 3.0, 0.0, 20.0, 0.0, 9.4
2019, 5, 28, 22.1, 16.3, 12.1, 76.1, 1.4, 4.9, 0.0, 0.0, 5.3
2019, 5, 29, 25.8, 18.6, 11.0, 69.4, 2.1, 13.3, 0.0, 0.0, 0.0
2019, 5, 30, 26.8, 19.8, 13.0, 58.9, 1.9, 6.5, 0.1, 0.0, 7.4
2019, 5, 31, 23.4, 18.2, 15.0, 74.3, 2.0, 10.7, 0.0, 0.0, 4.8
2019, 6, 1, 25.8, 19.3, 12.7, 70.8, 1.4, 10.8, 0.0, 0.0, 6.8
2019, 6, 2, 27.8, 21.2, 14.6, 57.9, 1.6, 13.2, 0.0, 0.0, 2.5
2019, 6, 3, 30.0, 22.7, 14.6, 54.4, 1.4, 12.2, 0.0, 0.0, 0.3
2019, 6, 4, 30.4, 23.0, 16.7, 70.1, 1.8, 11.8, 0.0, 0.0, 0.8
2019, 6, 5, 28.6, 22.5, 17.4, 82.1, 1.6, 11.8, 0.0, 0.0, 2.5
2019, 6, 6, 30.4, 22.3, 16.7, 85.0, 1.4, 1.1, 12.4, 0.0, 8.3
2019, 6, 7, 20.9, 19.6, 17.2, 97.9, 1.7, 0.0, 4.2, 0.0, 9.3
2019, 6, 8, 26.4, 20.8, 17.0, 87.5, 1.5, 7.2, 0.0, 0.0, 7.1
2019, 6, 9, 27.1, 21.1, 17.3, 86.4, 1.4, 7.3, 0.0, 0.0, 7.1
2019, 6, 10, 21.7, 18.8, 16.8, 93.1, 1.1, 0.0, 5.5, 0.0, 9.8
2019, 6, 11, 23.2, 18.8, 16.5, 92.0, 1.7, 6.0, 10.0, 0.0, 7.0
2019, 6, 12, 26.4, 20.9, 17.0, 80.6, 1.4, 8.4, 0.0, 0.0, 4.5
2019, 6, 13, 29.4, 22.2, 16.5, 80.9, 1.4, 9.4, 0.0, 0.0, 3.8
2019, 6, 14, 25.9, 21.6, 18.2, 82.4, 1.1, 0.6, 0.0, 0.0, 7.9
2019, 6, 15, 25.1, 20.0, 17.4, 86.9, 2.0, 10.0, 0.0, 0.0, 3.1
2019, 6, 16, 27.1, 20.7, 16.3, 83.1, 1.6, 9.1, 0.0, 0.0, 3.6
2019, 6, 17, 27.3, 21.4, 17.3, 78.4, 1.3, 10.1, 0.0, 0.0, 6.4
2019, 6, 18, 26.6, 22.1, 18.1, 82.6, 1.5, 2.2, 0.0, 0.0, 8.6
2019, 6, 19, 27.7, 22.7, 19.8, 83.4, 1.8, 6.0, 0.0, 0.0, 6.0
2019, 6, 20, 28.5, 22.9, 18.4, 84.4, 1.4, 10.2, 0.0, 0.0, 6.9
2019, 6, 21, 28.6, 22.6, 19.0, 83.6, 1.7, 11.0, 0.0, 0.0, 3.0
2019, 6, 22, 27.4, 22.5, 18.9, 88.3, 1.6, 4.9, 0.1, 0.0, 7.4
2019, 6, 23, 29.7, 23.2, 19.7, 77.3, 1.7, 10.1, 0.0, 0.0, 3.8
2019, 6, 24, 28.8, 23.4, 18.4, 75.0, 1.8, 13.0, 0.0, 0.0, 0.3
2019, 6, 25, 32.9, 24.7, 17.8, 67.3, 1.5, 10.1, 0.0, 0.0, 3.1
2019, 6, 26, 23.9, 21.7, 18.4, 93.8, 0.9, 0.0, 8.7, 0.0, 9.6
2019, 6, 27, 28.2, 23.6, 21.2, 96.4, 1.4, 2.8, 2.1, 0.0, 8.9
2019, 6, 28, 29.0, 24.0, 21.5, 90.3, 1.5, 4.2, 0.0, 0.0, 8.5
2019, 6, 29, 22.5, 21.7, 20.9, 99.0, 1.1, 0.0, 46.1, 0.0, 10.0
2019, 6, 30, 28.1, 23.8, 21.0, 92.8, 1.6, 2.0, 0.0, 0.0, 9.0
2019, 7, 1, 26.7, 23.6, 21.7, 93.5, 1.4, 1.2, 0.0, 0.0, 8.8
2019, 7, 2, 28.4, 23.7, 20.4, 82.3, 1.6, 11.0, 0.0, 0.0, 5.1
2019, 7, 3, 29.2, 23.4, 18.9, 86.8, 1.2, 4.2, 0.0, 0.0, 6.5
2019, 7, 4, 30.8, 24.5, 20.4, 78.6, 1.2, 8.9, 0.0, 0.0, 4.8
2019, 7, 5, 32.7, 25.9, 19.6, 75.3, 1.2, 12.4, 0.0, 0.0, 4.1
2019, 7, 6, 34.0, 27.3, 20.6, 62.5, 1.7, 13.5, 0.0, 0.0, 0.0
2019, 7, 7, 30.9, 25.2, 20.8, 72.5, 1.6, 6.0, 2.2, 0.0, 6.0
2019, 7, 8, 29.6, 23.8, 19.2, 75.6, 1.4, 8.2, 0.0, 0.0, 5.8
2019, 7, 9, 29.5, 24.5, 19.9, 74.9, 1.3, 6.8, 0.0, 0.0, 6.0
2019, 7, 10, 23.6, 21.5, 20.0, 90.9, 1.3, 0.0, 15.5, 0.0, 9.8
2019, 7, 11, 23.1, 21.1, 19.7, 99.0, 2.0, 0.0, 1.4, 0.0, 9.5
2019, 7, 12, 27.3, 22.9, 20.1, 90.1, 1.5, 5.4, 0.0, 0.0, 8.3
2019, 7, 13, 28.0, 23.5, 20.4, 91.0, 1.3, 4.4, 0.0, 0.0, 8.3
2019, 7, 14, 29.7, 25.0, 21.1, 88.4, 1.6, 9.7, 0.0, 0.0, 6.0
2019, 7, 15, 29.0, 23.7, 21.3, 93.0, 1.2, 4.5, 11.9, 0.0, 7.8
2019, 7, 16, 30.8, 24.0, 21.2, 90.6, 1.2, 5.8, 4.9, 0.0, 5.9
2019, 7, 17, 31.5, 26.3, 21.8, 84.5, 1.1, 5.4, 0.4, 0.0, 8.5
2019, 7, 18, 29.9, 25.0, 21.1, 92.5, 1.1, 1.3, 10.0, 0.0, 9.5
2019, 7, 19, 29.3, 26.9, 23.0, 88.6, 1.3, 0.2, 0.0, 0.0, 8.6
2019, 7, 20, 29.3, 25.3, 23.3, 98.4, 2.2, 0.0, 27.1, 0.0, 10.0
2019, 7, 21, 27.4, 24.7, 21.5, 98.8, 2.5, 0.1, 44.0, 0.0, 9.5
2019, 7, 22, 31.9, 27.5, 24.7, 93.4, 1.1, 5.9, 0.0, 0.0, 7.0
2019, 7, 23, 32.9, 28.7, 25.5, 85.8, 1.4, 6.4, 0.0, 0.0, 7.0
2019, 7, 24, 30.1, 27.6, 26.4, 92.3, 1.9, 0.2, 0.0, 0.0, 9.5
2019, 7, 25, 31.6, 27.7, 24.9, 98.0, 1.6, 0.4, 35.9, 0.0, 8.8
2019, 7, 26, 30.5, 27.6, 25.9, 94.4, 1.6, 0.3, 14.2, 0.0, 9.5
2019, 7, 27, 29.9, 26.8, 25.2, 99.0, 1.3, 1.1, 7.8, 0.0, 9.1
2019, 7, 28, 29.5, 27.6, 26.0, 97.1, 1.4, 0.2, 0.9, 0.0, 7.8
2019, 7, 29, 33.2, 28.7, 25.1, 85.1, 1.8, 8.0, 0.0, 0.0, 6.1
2019, 7, 30, 33.9, 29.2, 25.8, 86.8, 1.8, 7.8, 0.0, 0.0, 4.6
2019, 7, 31, 33.3, 29.7, 27.0, 85.4, 2.0, 9.4, 0.0, 0.0, 4.6
2019, 8, 1, 34.0, 28.8, 25.3, 87.9, 1.3, 9.9, 0.0, 0.0, 6.9
2019, 8, 2, 33.9, 29.1, 25.4, 86.1, 1.3, 11.1, 2.6, 0.0, 4.0
2019, 8, 3, 34.1, 28.3, 25.0, 91.3, 1.1, 7.7, 0.7, 0.0, 7.0
2019, 8, 4, 34.1, 28.7, 24.6, 87.4, 1.1, 8.1, 16.3, 0.0, 3.3
2019, 8, 5, 34.6, 29.3, 25.1, 88.6, 1.2, 9.0, 0.0, 0.0, 4.5
2019, 8, 6, 32.5, 29.1, 25.3, 80.3, 1.6, 6.2, 0.0, 0.0, 7.3
2019, 8, 7, 33.3, 28.5, 25.3, 91.1, 1.4, 7.0, 0.6, 0.0, 8.5
2019, 8, 8, 33.2, 27.6, 25.0, 94.6, 1.1, 3.4, 17.6, 0.0, 8.0
2019, 8, 9, 33.1, 29.4, 24.8, 87.5, 1.1, 7.5, 0.0, 0.0, 7.3
2019, 8, 10, 34.9, 30.4, 25.7, 74.3, 1.8, 11.9, 0.0, 0.0, 4.6
2019, 8, 11, 34.0, 29.9, 26.6, 73.1, 2.9, 6.2, 0.8, 0.0, 7.8
2019, 8, 12, 32.3, 28.4, 25.9, 93.3, 2.2, 4.6, 1.9, 0.0, 8.0
2019, 8, 13, 35.1, 29.7, 25.5, 86.5, 1.4, 8.4, 0.0, 0.0, 4.6
2019, 8, 14, 35.1, 29.7, 25.3, 84.6, 1.2, 8.1, 0.0, 0.0, 5.6
2019, 8, 15, 28.9, 25.4, 24.0, 99.0, 1.8, 0.0, 6.0, 0.0, 9.6
2019, 8, 16, 29.2, 25.9, 24.0, 97.3, 2.1, 3.8, 7.6, 0.0, 6.9
2019, 8, 17, 30.7, 26.0, 22.4, 90.0, 1.9, 7.7, 16.9, 0.0, 5.1
2019, 8, 18, 30.4, 25.7, 21.7, 82.4, 1.1, 10.8, 0.0, 0.0, 2.6
2019, 8, 19, 32.4, 25.8, 20.7, 86.0, 1.1, 10.6, 0.0, 0.0, 5.5
2019, 8, 20, 33.0, 27.3, 22.2, 83.1, 1.1, 6.8, 0.0, 0.0, 4.6
2019, 8, 21, 31.8, 26.8, 23.7, 90.1, 1.3, 2.9, 10.3, 0.0, 8.4
2019, 8, 22, 31.0, 26.1, 23.3, 91.0, 1.7, 5.0, 30.8, 0.0, 8.1
2019, 8, 23, 28.9, 24.9, 21.8, 89.5, 1.7, 6.5, 0.0, 0.0, 5.8
2019, 8, 24, 27.6, 23.3, 19.4, 87.5, 1.5, 1.1, 0.0, 0.0, 4.9
2019, 8, 25, 28.8, 24.1, 20.8, 87.3, 1.5, 7.9, 0.0, 0.0, 5.1
2019, 8, 26, 32.0, 25.6, 19.1, 79.3, 1.4, 11.0, 0.0, 0.0, 3.8
2019, 8, 27, 25.5, 23.0, 20.0, 98.6, 1.3, 0.0, 5.1, 0.0, 9.4
2019, 8, 28, 26.8, 24.0, 21.8, 95.3, 1.0, 0.3, 0.5, 0.0, 8.5
2019, 8, 29, 27.4, 23.9, 21.5, 93.4, 1.5, 1.2, 0.0, 0.0, 8.5
2019, 8, 30, 27.8, 23.8, 20.9, 83.8, 2.1, 10.7, 0.0, 0.0, 3.8
2019, 8, 31, 28.0, 23.5, 19.7, 82.3, 1.4, 10.7, 0.0, 0.0, 5.9
2019, 9, 1, 27.8, 23.4, 19.0, 86.1, 1.1, 2.1, 0.0, 0.0, 8.0
2019, 9, 2, 24.2, 21.9, 19.8, 94.1, 0.8, 0.0, 16.8, 0.0, 10.0
2019, 9, 3, 26.1, 23.2, 20.5, 99.0, 0.9, 0.0, 1.3, 0.0, 9.9
2019, 9, 4, 28.8, 25.0, 21.7, 97.0, 1.2, 0.2, 6.0, 0.0, 9.9
2019, 9, 5, 29.5, 24.4, 22.0, 97.4, 1.1, 0.6, 4.8, 0.0, 9.6
2019, 9, 6, 29.5, 25.9, 22.0, 95.0, 1.5, 0.8, 0.3, 0.0, 9.9
2019, 9, 7, 29.0, 26.6, 23.3, 90.3, 4.2, 2.0, 7.0, 0.0, 8.8
2019, 9, 8, 29.3, 25.1, 22.5, 94.8, 0.8, 1.9, 0.4, 0.0, 9.1
2019, 9, 9, 28.0, 24.9, 21.3, 98.8, 1.1, 0.3, 16.8, 0.0, 9.6
2019, 9, 10, 31.8, 27.6, 24.3, 84.5, 1.6, 10.2, 0.0, 0.0, 4.1
2019, 9, 11, 29.1, 25.5, 23.1, 95.6, 1.3, 3.2, 0.9, 0.0, 6.1
2019, 9, 12, 26.0, 21.4, 19.6, 97.1, 1.4, 0.0, 18.1, 0.0, 8.9
2019, 9, 13, 29.1, 23.3, 17.2, 82.8, 1.2, 11.3, 0.0, 0.0, 2.8
2019, 9, 14, 28.3, 23.2, 19.4, 92.4, 1.2, 3.8, 0.0, 0.0, 7.0
