year, month, day, tmax, tavg, tmin, humid, wind, sunshine, rainfall, snow, cloud
2015, 2, 17, 5.8, 3.6, 2.4, 73.8, 2.3, 0.8, 0.5, 0.0, 9.0
2015, 2, 18, 3.8, 2.3, 1.7, 68.9, 1.7, 0.0, 0.0, 0.0, 9.1
2015, 2, 19, 9.3, 3.2, -1.1, 64.8, 1.0, 9.3, 0.0, 0.0, 1.5
2015, 2, 20, 13.3, 6.3, -1.8, 58.9, 1.1, 6.7, 0.0, 0.0, 4.9
2015, 2, 21, 12.6, 9.2, 5.3, 72.4, 2.2, 0.0, 2.5, 0.0, 9.8
2015, 2, 22, 12.1, 5.4, 2.1, 78.3, 2.3, 2.1, 1.0, 0.0, 8.9
2015, 2, 23, 8.6, 3.1, -0.1, 58.0, 1.6, 7.0, 0.0, 0.0, 4.4
2015, 2, 24, 9.7, 3.6, -0.3, 53.1, 1.3, 9.2, 0.0, 0.0, 3.4
2015, 2, 25, 11.7, 5.4, -0.1, 50.1, 0.9, 0.5, 0.0, 0.0, 8.6
2015, 2, 26, 8.2, 3.6, -1.0, 50.5, 2.4, 6.6, 0.1, 0.0, 4.5
2015, 2, 27, 3.9, 0.1, -2.5, 44.4, 1.9, 9.4, 0.0, 0.0, 3.6
2015, 2, 28, 8.3, 2.0, -3.9, 58.3, 0.9, 0.2, 0.2, 0.0, 7.6
2015, 3, 1, 6.5, 2.9, -0.1, 73.9, 1.9, 4.0, 2.0, 0.0, 5.9
2015, 3, 2, 11.1, 3.8, -3.1, 52.4, 1.2, 9.8, 0.0, 0.0, 1.0
2015, 3, 3, 9.6, 4.8, 1.7, 60.9, 1.9, 1.4, 0.5, 0.0, 9.0
2015, 3, 4, 4.5, 0.4, -2.2, 39.4, 3.2, 9.9, 0.0, 0.0, 2.8
2015, 3, 5, 7.5, 0.8, -5.7, 48.8, 1.1, 8.2, 0.0, 0.0, 3.9
2015, 3, 6, 12.7, 4.2, -2.7, 49.0, 1.2, 9.8, 0.0, 0.0, 2.3
2015, 3, 7, 12.4, 4.4, -1.3, 49.4, 1.2, 10.0, 0.0, 0.0, 1.5
2015, 3, 8, 17.6, 7.7, -2.0, 40.3, 1.2, 9.4, 0.0, 0.0, 3.3
2015, 3, 9, 11.8, 4.7, -3.0, 38.1, 2.8, 8.6, 0.0, 0.0, 5.8
2015, 3, 10, 3.0, -1.2, -4.6, 38.5, 3.5, 10.0, 0.0, 0.0, 3.9
2015, 3, 11, 8.7, 3.0, -2.8, 53.9, 2.4, 8.9, 0.0, 0.0, 4.6
2015, 3, 12, 11.3, 4.2, -2.2, 34.9, 1.4, 10.1, 0.0, 0.0, 2.4
2015, 3, 13, 8.2, 6.0, 2.6, 78.6, 1.3, 0.0, 0.5, 0.0, 8.4
2015, 3, 14, 12.3, 4.6, -1.5, 55.0, 1.2, 7.6, 0.0, 0.0, 2.8
2015, 3, 15, 15.7, 6.3, -1.4, 41.8, 1.0, 9.8, 0.0, 0.0, 2.6
2015, 3, 16, 21.6, 11.0, 1.3, 34.5, 1.0, 9.4, 0.0, 0.0, 2.8
2015, 3, 17, 22.4, 13.8, 4.8, 34.1, 1.0, 5.9, 0.0, 0.0, 6.0
2015, 3, 18, 13.4, 11.2, 9.4, 88.1, 1.1, 0.0, 26.0, 0.0, 10.0
2015, 3, 19, 20.9, 13.2, 9.1, 71.0, 1.2, 8.9, 0.5, 0.0, 4.0
2015, 3, 20, 21.3, 12.7, 8.5, 54.5, 1.1, 6.4, 0.0, 0.0, 6.8
2015, 3, 21, 19.7, 12.4, 5.7, 45.1, 1.2, 10.0, 0.0, 0.0, 1.0
2015, 3, 22, 16.7, 9.0, 3.3, 55.6, 2.2, 9.5, 0.0, 0.0, 0.0
2015, 3, 23, 11.2, 4.7, -0.9, 44.1, 2.2, 10.9, 0.0, 0.0, 0.0
2015, 3, 24, 12.2, 4.4, -1.6, 48.6, 1.5, 10.9, 0.0, 0.0, 0.0
2015, 3, 25, 15.1, 5.9, -2.6, 44.0, 1.3, 11.0, 0.0, 0.0, 0.0
2015, 3, 26, 17.9, 7.4, -1.5, 39.4, 1.3, 11.0, 0.0, 0.0, 0.0
2015, 3, 27, 18.1, 8.7, -0.2, 38.5, 1.1, 8.2, 0.0, 0.0, 2.6
2015, 3, 28, 19.2, 10.4, 0.8, 31.0, 1.3, 6.5, 0.0, 0.0, 3.8
2015, 3, 29, 19.7, 12.2, 6.4, 47.6, 1.1, 6.2, 0.0, 0.0, 3.8
2015, 3, 30, 23.4, 14.8, 6.3, 54.0, 1.4, 10.4, 0.0, 0.0, 0.0
2015, 3, 31, 16.7, 14.9, 9.8, 82.3, 1.8, 0.0, 1.0, 0.0, 8.0
2015, 4, 1, 18.3, 14.9, 12.6, 92.8, 1.2, 0.0, 1.0, 0.0, 10.0
2015, 4, 2, 21.6, 17.2, 11.4, 68.6, 4.2, 7.4, 0.5, 0.0, 7.8
2015, 4, 3, 20.6, 11.2, 8.6, 92.0, 1.7, 0.1, 12.5, 0.0, 8.9
2015, 4, 4, 19.9, 13.5, 9.5, 79.8, 1.2, 3.7, 18.5, 0.0, 8.0
2015, 4, 5, 14.9, 12.7, 11.4, 96.9, 0.9, 0.0, 4.0, 0.0, 10.0
2015, 4, 6, 13.8, 11.0, 7.0, 85.1, 1.6, 0.0, 2.0, 0.0, 9.5
2015, 4, 7, 14.6, 8.9, 6.2, 68.6, 1.4, 3.2, 0.0, 0.0, 8.5
2015, 4, 8, 15.3, 9.5, 6.6, 62.9, 1.3, 6.1, 0.0, 0.0, 6.8
2015, 4, 9, 16.4, 10.5, 7.0, 61.9, 1.3, 8.5, 0.0, 0.0, 4.1
2015, 4, 10, 19.8, 11.1, 3.5, 56.8, 1.4, 10.9, 0.0, 0.0, 0.0
2015, 4, 11, 22.4, 13.1, 4.5, 48.1, 1.4, 11.2, 0.0, 0.0, 0.6
2015, 4, 12, 20.9, 14.1, 6.8, 35.5, 1.5, 0.4, 0.0, 0.0, 7.5
2015, 4, 13, 15.4, 12.7, 10.4, 59.3, 2.1, 0.0, 0.3, 0.0, 10.0
2015, 4, 14, 15.0, 9.9, 7.1, 69.3, 1.9, 5.0, 6.5, 0.0, 8.5
2015, 4, 15, 20.3, 13.4, 7.4, 59.3, 2.1, 8.7, 1.5, 0.0, 4.4
2015, 4, 16, 21.2, 12.6, 6.0, 61.6, 2.5, 4.0, 3.0, 0.0, 3.1
2015, 4, 17, 20.1, 10.9, 2.7, 50.8, 1.4, 10.8, 0.0, 0.0, 1.1
2015, 4, 18, 25.5, 14.5, 4.5, 47.8, 1.4, 3.9, 5.5, 0.0, 7.0
2015, 4, 19, 20.6, 18.3, 14.3, 84.1, 2.3, 0.1, 0.5, 0.0, 9.6
2015, 4, 20, 17.2, 13.4, 9.9, 95.8, 1.3, 0.6, 11.0, 0.0, 8.3
2015, 4, 21, 21.5, 13.6, 8.0, 59.5, 1.3, 11.3, 0.0, 0.0, 4.0
2015, 4, 22, 20.2, 13.3, 6.8, 49.0, 1.6, 9.9, 0.0, 0.0, 2.5
2015, 4, 23, 22.6, 13.9, 5.7, 48.6, 1.3, 10.3, 0.0, 0.0, 2.4
2015, 4, 24, 23.1, 15.1, 8.8, 49.5, 1.3, 10.6, 0.0, 0.0, 3.6
2015, 4, 25, 25.1, 15.7, 6.4, 39.9, 1.3, 11.8, 0.0, 0.0, 0.0
2015, 4, 26, 27.2, 17.7, 8.0, 29.8, 1.3, 11.7, 0.0, 0.0, 0.0
2015, 4, 27, 27.2, 18.6, 10.6, 32.5, 1.3, 11.8, 0.0, 0.0, 1.9
2015, 4, 28, 26.6, 18.7, 12.8, 65.0, 1.8, 2.8, 5.5, 0.0, 8.0
2015, 4, 29, 22.4, 17.9, 14.7, 84.9, 1.3, 2.1, 20.5, 0.0, 9.5
2015, 4, 30, 26.2, 19.4, 14.6, 72.9, 1.1, 5.8, 0.5, 0.0, 5.5
2015, 5, 1, 26.4, 20.0, 14.2, 73.9, 1.3, 11.1, 0.0, 0.0, 2.3
2015, 5, 2, 28.5, 21.6, 15.3, 64.9, 1.6, 8.7, 0.2, 0.0, 5.6
2015, 5, 3, 22.1, 18.4, 15.3, 96.0, 1.1, 0.0, 14.5, 0.0, 10.0
2015, 5, 4, 22.1, 14.3, 8.3, 66.4, 2.2, 8.5, 0.0, 0.0, 4.1
2015, 5, 5, 21.6, 12.9, 4.9, 47.6, 1.4, 12.4, 0.0, 0.0, 0.5
2015, 5, 6, 23.0, 14.5, 5.7, 40.6, 1.2, 6.5, 0.0, 0.0, 6.6
2015, 5, 7, 25.6, 16.3, 7.6, 40.8, 1.5, 11.9, 0.0, 0.0, 1.9
2015, 5, 8, 23.3, 17.0, 7.7, 43.6, 1.1, 5.2, 0.0, 0.0, 6.1
2015, 5, 9, 25.3, 18.1, 13.6, 57.6, 1.6, 9.1, 0.2, 0.0, 3.6
2015, 5, 10, 27.6, 19.3, 12.5, 55.3, 1.5, 10.5, 0.0, 0.0, 0.6
2015, 5, 11, 24.1, 18.6, 13.4, 69.4, 3.2, 3.5, 5.0, 0.0, 8.0
2015, 5, 12, 21.4, 16.1, 11.6, 66.9, 3.2, 11.2, 16.5, 0.0, 6.0
2015, 5, 13, 27.2, 21.1, 13.9, 43.0, 3.2, 12.4, 0.0, 0.0, 0.3
2015, 5, 14, 30.6, 24.1, 17.7, 44.4, 2.4, 9.2, 0.0, 0.0, 5.3
2015, 5, 15, 23.7, 20.4, 16.5, 84.1, 1.2, 0.1, 0.0, 0.0, 9.0
2015, 5, 16, 26.9, 19.7, 12.9, 53.4, 1.8, 11.2, 0.0, 0.0, 1.8
2015, 5, 17, 27.5, 18.7, 9.1, 47.4, 1.2, 9.3, 0.0, 0.0, 6.1
2015, 5, 18, 23.3, 18.2, 14.8, 48.9, 1.6, 1.4, 0.0, 0.0, 8.5
2015, 5, 19, 27.0, 18.7, 13.3, 76.0, 1.5, 7.9, 0.0, 0.0, 5.3
2015, 5, 20, 23.4, 16.8, 11.7, 59.4, 2.0, 12.4, 0.2, 0.0, 1.1
2015, 5, 21, 27.4, 18.3, 9.7, 54.5, 1.5, 12.4, 0.0, 0.0, 3.0
2015, 5, 22, 28.9, 20.8, 12.8, 39.0, 1.3, 8.9, 0.0, 0.0, 6.4
2015, 5, 23, 26.9, 20.3, 14.9, 44.4, 1.3, 5.6, 0.0, 0.0, 7.0
2015, 5, 24, 29.4, 20.2, 11.5, 41.0, 1.5, 12.8, 0.0, 0.0, 2.3
2015, 5, 25, 27.7, 18.9, 11.1, 48.6, 1.5, 12.6, 0.0, 0.0, 0.0
2015, 5, 26, 32.4, 20.6, 11.1, 46.0, 1.4, 12.6, 0.0, 0.0, 1.0
2015, 5, 27, 33.0, 23.5, 13.0, 35.3, 1.3, 11.6, 0.0, 0.0, 3.1
2015, 5, 28, 33.2, 24.2, 16.6, 38.4, 1.4, 11.0, 0.0, 0.0, 3.5
2015, 5, 29, 31.4, 24.0, 15.6, 38.8, 1.5, 11.7, 0.0, 0.0, 5.1
2015, 5, 30, 24.4, 19.0, 16.1, 80.0, 1.3, 2.6, 4.0, 0.0, 8.4
2015, 5, 31, 30.1, 22.1, 16.5, 62.3, 1.4, 12.2, 0.0, 0.0, 2.9
2015, 6, 1, 31.1, 22.9, 15.7, 54.3, 1.4, 11.4, 0.0, 0.0, 4.9
2015, 6, 2, 26.2, 22.0, 17.6, 56.4, 1.1, 1.3, 0.0, 0.0, 8.0
2015, 6, 3, 28.3, 21.7, 16.3, 49.1, 2.1, 10.7, 0.0, 0.0, 4.9
2015, 6, 4, 30.6, 21.7, 12.8, 44.8, 1.3, 8.7, 0.0, 0.0, 4.3
2015, 6, 5, 23.8, 19.3, 14.5, 49.6, 1.8, 4.9, 0.4, 0.0, 5.5
2015, 6, 6, 30.2, 22.0, 12.7, 53.3, 1.4, 12.4, 0.0, 0.0, 1.0
2015, 6, 7, 31.6, 23.5, 17.7, 46.5, 1.6, 11.3, 0.0, 0.0, 5.4
2015, 6, 8, 25.3, 21.0, 16.8, 73.3, 1.1, 0.7, 0.5, 0.0, 8.4
2015, 6, 9, 29.4, 22.5, 17.9, 68.9, 1.3, 6.8, 0.0, 0.0, 5.9
2015, 6, 10, 33.6, 24.6, 16.3, 63.3, 1.3, 11.0, 0.0, 0.0, 4.6
2015, 6, 11, 27.8, 23.2, 17.8, 72.5, 1.4, 0.8, 0.2, 0.0, 9.3
2015, 6, 12, 32.8, 26.1, 20.5, 49.1, 2.0, 11.7, 0.0, 0.0, 3.4
2015, 6, 13, 32.5, 26.7, 21.8, 42.4, 2.6, 8.4, 0.0, 0.0, 5.4
2015, 6, 14, 23.9, 21.1, 19.6, 82.4, 2.0, 1.5, 21.5, 0.0, 8.3
2015, 6, 15, 29.1, 23.8, 20.4, 81.9, 1.1, 3.3, 0.0, 0.0, 9.5
2015, 6, 16, 28.3, 22.6, 19.7, 83.3, 1.4, 5.0, 0.0, 0.0, 8.4
2015, 6, 17, 27.9, 22.1, 18.9, 88.0, 1.0, 0.5, 25.0, 0.0, 9.8
2015, 6, 18, 31.1, 24.3, 19.1, 68.5, 1.3, 10.5, 0.0, 0.0, 5.4
2015, 6, 19, 30.6, 24.2, 19.0, 70.1, 1.6, 10.0, 0.0, 0.0, 5.3
2015, 6, 20, 23.8, 21.3, 19.1, 86.1, 1.2, 0.6, 3.5, 0.0, 8.8
2015, 6, 21, 28.3, 22.6, 18.0, 73.1, 1.1, 4.7, 2.0, 0.0, 7.3
2015, 6, 22, 29.4, 23.3, 18.3, 69.8, 1.4, 7.5, 0.0, 0.0, 5.9
2015, 6, 23, 30.4, 24.1, 18.6, 66.6, 1.4, 9.8, 0.0, 0.0, 6.0
2015, 6, 24, 27.6, 23.3, 20.4, 77.6, 1.4, 0.4, 0.0, 0.0, 8.1
2015, 6, 25, 25.3, 21.9, 19.3, 87.1, 1.3, 1.9, 22.1, 0.0, 8.8
2015, 6, 26, 21.7, 20.6, 19.8, 93.5, 1.9, 0.0, 36.1, 0.0, 9.6
2015, 6, 27, 27.9, 22.3, 19.3, 86.5, 1.3, 5.8, 6.3, 0.0, 8.8
2015, 6, 28, 28.1, 23.2, 20.2, 80.6, 1.8, 8.1, 0.0, 0.0, 5.3
2015, 6, 29, 29.5, 23.7, 19.8, 82.1, 1.6, 7.2, 0.0, 0.0, 6.9
2015, 6, 30, 24.8, 20.8, 18.8, 90.8, 1.1, 0.0, 7.1, 0.0, 9.8
2015, 7, 1, 25.8, 21.8, 18.9, 84.6, 2.5, 7.0, 0.4, 0.0, 5.8
2015, 7, 2, 28.3, 22.4, 17.0, 76.1, 1.6, 11.1, 0.0, 0.0, 4.6
2015, 7, 3, 26.8, 22.6, 19.6, 73.9, 1.9, 7.2, 0.0, 0.0, 6.1
2015, 7, 4, 27.5, 22.0, 17.2, 68.1, 1.5, 11.9, 0.0, 0.0, 5.6
2015, 7, 5, 27.7, 22.7, 19.0, 70.9, 1.7, 9.8, 0.0, 0.0, 6.3
2015, 7, 6, 27.3, 22.9, 18.5, 74.9, 1.5, 5.1, 0.0, 0.0, 6.9
2015, 7, 7, 23.9, 20.2, 18.4, 88.5, 1.1, 0.0, 5.2, 0.0, 10.0
2015, 7, 8, 26.9, 22.4, 18.3, 90.9, 1.1, 0.1, 23.9, 0.0, 10.0
2015, 7, 9, 27.0, 23.4, 20.8, 94.3, 1.4, 0.4, 9.3, 0.0, 9.0
2015, 7, 10, 32.0, 27.5, 21.6, 78.9, 1.5, 11.3, 0.0, 0.0, 5.3
2015, 7, 11, 32.2, 26.9, 23.9, 84.1, 1.4, 3.4, 3.9, 0.0, 8.6
2015, 7, 12, 26.5, 25.1, 23.4, 91.4, 2.9, 0.0, 8.6, 0.0, 10.0
2015, 7, 13, 26.6, 23.9, 22.0, 87.8, 4.1, 0.9, 8.3, 0.0, 9.3
2015, 7, 14, 30.8, 25.5, 21.3, 82.5, 1.5, 8.1, 0.0, 0.0, 4.5
2015, 7, 15, 31.4, 25.9, 22.6, 84.5, 1.4, 5.1, 0.0, 0.0, 7.5
2015, 7, 16, 29.6, 25.5, 22.3, 66.0, 2.1, 12.2, 0.0, 0.0, 3.1
2015, 7, 17, 28.5, 23.8, 18.6, 70.6, 1.8, 4.0, 0.0, 0.0, 6.4
2015, 7, 18, 28.1, 23.5, 20.5, 84.0, 1.7, 1.5, 1.5, 0.0, 8.9
2015, 7, 19, 30.8, 26.8, 22.0, 81.0, 1.4, 6.5, 0.0, 0.0, 7.6
2015, 7, 20, 30.6, 26.4, 24.2, 89.8, 1.1, 4.0, 0.8, 0.0, 8.9
2015, 7, 21, 29.5, 25.7, 23.5, 95.0, 1.0, 1.5, 29.5, 0.0, 9.8
2015, 7, 22, 30.6, 26.3, 24.0, 92.0, 1.2, 1.9, 11.6, 0.0, 9.1
2015, 7, 23, 27.8, 26.0, 24.7, 92.1, 1.5, 0.2, 10.5, 0.0, 9.9
2015, 7, 24, 27.8, 26.3, 24.4, 90.5, 2.0, 0.0, 3.5, 0.0, 9.6
2015, 7, 25, 30.5, 27.6, 26.0, 78.3, 2.3, 2.2, 0.0, 0.0, 7.0
2015, 7, 26, 32.4, 27.4, 23.9, 78.5, 1.9, 12.1, 0.0, 0.0, 4.0
2015, 7, 27, 28.3, 25.9, 24.4, 89.6, 1.1, 1.1, 1.5, 0.0, 9.3
2015, 7, 28, 30.2, 26.6, 24.2, 88.3, 1.7, 2.6, 1.1, 0.0, 8.5
2015, 7, 29, 32.4, 28.1, 23.9, 86.9, 1.9, 4.7, 2.3, 0.0, 8.1
2015, 7, 30, 34.2, 29.3, 25.9, 82.3, 1.5, 9.5, 0.0, 0.0, 3.6
2015, 7, 31, 33.0, 28.6, 25.1, 83.9, 1.8, 12.1, 0.0, 0.0, 1.1
2015, 8, 1, 33.2, 28.5, 24.9, 81.3, 1.8, 11.6, 0.0, 0.0, 2.4
2015, 8, 2, 33.0, 29.0, 25.7, 78.9, 1.9, 5.4, 0.0, 0.0, 7.1
2015, 8, 3, 34.0, 29.3, 25.3, 66.1, 2.2, 13.0, 0.0, 0.0, 1.3
2015, 8, 4, 34.4, 29.1, 24.1, 68.8, 2.5, 12.9, 0.0, 0.0, 2.0
2015, 8, 5, 33.8, 28.4, 24.5, 74.8, 2.0, 10.9, 0.0, 0.0, 2.9
2015, 8, 6, 34.3, 29.2, 24.7, 74.5, 1.5, 9.4, 0.0, 0.0, 1.5
2015, 8, 7, 35.3, 30.0, 24.5, 71.0, 1.5, 11.5, 0.0, 0.0, 2.6
2015, 8, 8, 34.1, 27.8, 25.1, 80.8, 1.8, 7.4, 0.4, 0.0, 4.9
2015, 8, 9, 32.5, 26.9, 23.5, 79.4, 1.5, 7.8, 0.0, 0.0, 6.5
2015, 8, 10, 30.0, 26.0, 22.9, 81.1, 1.2, 1.1, 0.0, 0.0, 7.5
2015, 8, 11, 29.2, 24.7, 19.9, 82.8, 1.4, 0.1, 4.8, 0.0, 10.0
2015, 8, 12, 28.4, 24.1, 20.4, 84.3, 1.7, 4.3, 2.6, 0.0, 8.1
2015, 8, 13, 30.4, 25.5, 21.3, 80.0, 1.8, 8.3, 0.0, 0.0, 5.4
2015, 8, 14, 31.2, 26.0, 21.9, 81.8, 1.8, 9.6, 0.0, 0.0, 3.9
2015, 8, 15, 32.6, 27.0, 22.1, 75.4, 1.5, 9.3, 0.0, 0.0, 3.6
2015, 8, 16, 29.5, 25.7, 20.8, 84.1, 1.3, 1.2, 7.3, 0.0, 7.6
2015, 8, 17, 32.0, 27.0, 21.4, 71.4, 1.5, 11.2, 0.0, 0.0, 2.9
2015, 8, 18, 29.0, 25.6, 23.1, 76.3, 1.1, 0.6, 0.0, 0.0, 7.0
2015, 8, 19, 30.2, 25.7, 21.7, 75.4, 1.3, 1.6, 0.0, 0.0, 8.3
2015, 8, 20, 26.3, 23.2, 21.0, 90.1, 1.2, 0.0, 9.7, 0.0, 10.0
2015, 8, 21, 28.9, 23.9, 20.6, 88.4, 1.7, 3.7, 12.1, 0.0, 7.4
2015, 8, 22, 27.7, 24.8, 22.0, 88.1, 1.2, 0.3, 0.0, 0.0, 8.1
2015, 8, 23, 30.0, 25.6, 22.4, 77.9, 1.0, 5.1, 0.0, 0.0, 8.4
2015, 8, 24, 28.2, 25.5, 22.6, 74.0, 1.4, 0.1, 0.0, 0.0, 10.0
2015, 8, 25, 24.7, 21.5, 20.0, 95.3, 3.4, 0.0, 12.1, 0.0, 10.0
2015, 8, 26, 27.9, 22.9, 19.3, 76.4, 2.0, 10.6, 0.0, 0.0, 4.6
2015, 8, 27, 28.1, 23.6, 19.9, 83.3, 2.2, 6.4, 0.0, 0.0, 5.6
2015, 8, 28, 28.8, 23.8, 20.4, 80.4, 1.8, 9.1, 0.0, 0.0, 4.5
2015, 8, 29, 28.9, 23.8, 19.4, 77.9, 1.5, 10.2, 0.0, 0.0, 3.1
2015, 8, 30, 30.2, 24.4, 19.8, 77.3, 1.3, 7.9, 0.0, 0.0, 4.0
2015, 8, 31, 30.2, 25.1, 19.9, 74.6, 1.1, 7.6, 0.0, 0.0, 4.4
2015, 9, 1, 29.4, 24.3, 21.3, 78.8, 1.6, 4.0, 1.0, 0.0, 7.3
2015, 9, 2, 28.0, 22.9, 19.9, 87.6, 1.5, 5.2, 23.5, 0.0, 7.1
2015, 9, 3, 27.6, 23.1, 19.4, 83.0, 1.7, 8.0, 0.0, 0.0, 4.1
2015, 9, 4, 29.1, 24.0, 19.6, 80.1, 1.6, 9.3, 0.0, 0.0, 3.6
2015, 9, 5, 26.5, 23.5, 21.4, 79.8, 1.4, 0.5, 0.0, 0.0, 9.0
2015, 9, 6, 25.8, 22.4, 19.6, 73.1, 1.9, 1.6, 0.0, 0.0, 7.0
2015, 9, 7, 27.8, 22.0, 16.4, 66.4, 1.6, 11.6, 0.0, 0.0, 1.4
2015, 9, 8, 27.2, 21.3, 15.8, 62.9, 1.9, 12.2, 0.0, 0.0, 0.0
2015, 9, 9, 27.9, 21.1, 14.0, 60.3, 2.0, 12.0, 0.0, 0.0, 0.1
2015, 9, 10, 27.5, 21.1, 15.2, 69.0, 1.6, 11.9, 0.0, 0.0, 0.3
2015, 9, 11, 27.4, 21.5, 16.8, 81.9, 1.7, 6.0, 0.2, 0.0, 5.4
2015, 9, 12, 21.8, 18.7, 16.3, 89.5, 1.2, 0.9, 12.0, 0.0, 7.6
2015, 9, 13, 24.6, 18.8, 13.7, 74.1, 1.6, 10.3, 0.0, 0.0, 1.5
2015, 9, 14, 26.8, 20.4, 13.7, 65.1, 1.5, 10.4, 0.0, 0.0, 3.1
