year, month, day, tmax, tavg, tmin, humid, wind, sunshine, rainfall, snow, cloud
2024, 4, 15, 21.5, 17.0, 12.6, 80.1, 2.1, 0.0, 4.8, 0.0, 9.9
2024, 4, 16, 19.8, 14.4, 10.9, 84.1, 1.6, 6.2, 0.0, 0.0, 5.5
2024, 4, 17, 23.0, 15.5, 9.8, 65.9, 1.6, 10.6, 0.0, 0.0, 6.6
2024, 4, 18, 23.9, 16.4, 10.0, 59.5, 1.7, 11.5, 0.0, 0.0, 0.0
2024, 4, 19, 26.0, 18.3, 10.0, 48.3, 1.4, 11.3, 0.0, 0.0, 4.1
2024, 4, 20, 19.4, 15.7, 13.9, 78.0, 1.2, 0.0, 4.7, 0.0, 9.3
2024, 4, 21, 20.3, 17.3, 15.0, 79.3, 0.9, 0.0, 0.0, 0.0, 9.3
2024, 4, 22, 21.8, 17.7, 15.0, 76.3, 0.8, 0.0, 0.4, 0.0, 7.6
2024, 4, 23, 23.6, 16.0, 11.1, 69.3, 1.3, 6.1, 0.4, 0.0, 6.1
2024, 4, 24, 16.6, 13.7, 10.8, 81.0, 2.2, 3.8, 4.5, 0.0, 7.5
2024, 4, 25, 24.2, 15.9, 11.0, 68.3, 1.2, 10.7, 0.0, 0.0, 3.8
2024, 4, 26, 25.4, 17.3, 11.1, 65.4, 1.1, 8.0, 0.0, 0.0, 5.5
2024, 4, 27, 26.9, 18.0, 10.7, 62.3, 1.4, 12.7, 0.0, 0.0, 0.0
2024, 4, 28, 29.0, 20.1, 12.0, 55.3, 1.3, 9.0, 0.0, 0.0, 6.6
2024, 4, 29, 21.0, 18.1, 16.0, 81.6, 1.2, 0.0, 0.5, 0.0, 9.8
2024, 4, 30, 19.2, 15.2, 12.2, 82.3, 1.6, 3.4, 0.2, 0.0, 9.5
2024, 5, 1, 21.7, 16.0, 11.6, 77.6, 1.3, 4.2, 14.0, 0.0, 8.1
2024, 5, 2, 24.1, 16.9, 12.3, 75.1, 1.5, 9.2, 0.0, 0.0, 2.1
2024, 5, 3, 27.0, 17.9, 10.7, 60.8, 1.4, 12.7, 0.0, 0.0, 0.0
2024, 5, 4, 28.0, 21.4, 12.5, 55.8, 1.5, 9.6, 0.1, 0.0, 4.4
2024, 5, 5, 22.3, 19.5, 16.7, 87.6, 2.7, 0.0, 42.5, 0.0, 10.0
2024, 5, 6, 17.7, 15.6, 14.3, 85.5, 3.1, 0.2, 4.3, 0.0, 9.8
2024, 5, 7, 15.5, 13.9, 12.3, 94.6, 2.0, 0.0, 12.9, 0.0, 10.0
2024, 5, 8, 20.9, 15.4, 10.3, 65.3, 1.7, 11.6, 2.3, 0.0, 3.5
2024, 5, 9, 22.2, 15.9, 9.4, 57.6, 1.7, 12.8, 0.0, 0.0, 0.0
2024, 5, 10, 26.3, 18.0, 10.7, 55.3, 1.6, 12.3, 0.0, 0.0, 1.3
2024, 5, 11, 26.4, 20.0, 15.4, 71.5, 2.4, 7.0, 18.3, 0.0, 6.9
2024, 5, 12, 22.3, 17.3, 13.6, 63.3, 1.9, 11.7, 3.1, 0.0, 6.3
2024, 5, 13, 25.0, 17.4, 10.5, 57.6, 1.6, 12.9, 0.0, 0.0, 0.0
2024, 5, 14, 25.2, 18.4, 11.6, 53.0, 1.6, 13.0, 0.0, 0.0, 0.0
2024, 5, 15, 23.2, 14.1, 9.2, 71.3, 2.5, 8.6, 10.1, 0.0, 5.0
2024, 5, 16, 20.1, 14.5, 8.4, 70.1, 2.5, 12.4, 0.6, 0.0, 1.6
2024, 5, 17, 26.5, 19.9, 12.4, 51.0, 1.7, 11.8, 0.0, 0.0, 2.4
2024, 5, 18, 28.5, 21.0, 14.6, 59.5, 1.4, 12.9, 0.0, 0.0, 0.0
2024, 5, 19, 29.6, 21.6, 14.9, 57.6, 1.4, 12.9, 0.0, 0.0, 0.0
2024, 5, 20, 26.6, 20.2, 13.9, 62.3, 1.3, 11.6, 0.0, 0.0, 3.3
2024, 5, 21, 29.5, 20.4, 15.2, 73.8, 1.2, 10.1, 0.0, 0.0, 3.8
2024, 5, 22, 28.5, 21.3, 15.8, 70.4, 1.4, 10.0, 0.0, 0.0, 6.1
2024, 5, 23, 28.5, 21.0, 16.0, 67.1, 1.5, 12.6, 0.0, 0.0, 2.5
2024, 5, 24, 27.0, 19.7, 14.8, 73.6, 1.4, 10.3, 0.0, 0.0, 3.8
2024, 5, 25, 24.9, 21.2, 16.8, 70.4, 1.0, 3.2, 0.0, 0.0, 5.0
2024, 5, 26, 26.5, 21.7, 17.6, 67.4, 2.4, 6.1, 5.5, 0.0, 8.1
2024, 5, 27, 22.8, 18.2, 15.0, 65.1, 2.2, 10.3, 0.0, 0.0, 6.9
2024, 5, 28, 25.4, 19.6, 13.3, 56.3, 1.8, 10.8, 0.0, 0.0, 2.6
2024, 5, 29, 28.0, 21.3, 13.9, 55.6, 1.5, 13.4, 0.0, 0.0, 2.1
2024, 5, 30, 26.2, 21.3, 16.5, 53.9, 1.2, 1.3, 0.0, 0.0, 9.0
2024, 5, 31, 25.8, 20.8, 17.7, 60.5, 1.8, 12.5, 0.0, 0.0, 3.3
2024, 6, 1, 24.4, 19.2, 16.4, 68.3, 2.4, 7.0, 0.0, 0.0, 5.1
2024, 6, 2, 25.7, 20.1, 14.0, 58.4, 1.8, 12.4, 0.0, 0.0, 3.9
2024, 6, 3, 27.8, 20.7, 13.9, 59.5, 1.7, 12.7, 9.4, 0.0, 2.4
2024, 6, 4, 27.6, 21.3, 16.4, 66.6, 1.6, 12.6, 0.0, 0.0, 0.3
2024, 6, 5, 28.3, 21.7, 17.7, 68.8, 1.4, 7.4, 0.0, 0.0, 7.8
2024, 6, 6, 28.3, 22.0, 18.2, 62.3, 1.3, 10.1, 0.0, 0.0, 4.8
2024, 6, 7, 28.6, 22.2, 16.4, 58.3, 1.3, 7.4, 0.0, 0.0, 8.5
2024, 6, 8, 23.4, 20.9, 18.7, 81.1, 1.2, 0.9, 4.7, 0.0, 8.4
2024, 6, 9, 28.8, 23.2, 19.3, 70.1, 1.3, 10.3, 0.0, 0.0, 4.9
2024, 6, 10, 31.4, 24.9, 17.9, 60.3, 1.6, 12.3, 0.0, 0.0, 1.6
2024, 6, 11, 30.7, 24.8, 20.1, 61.5, 1.6, 11.5, 0.0, 0.0, 1.5
2024, 6, 12, 32.8, 25.1, 18.2, 54.3, 1.4, 12.9, 0.0, 0.0, 2.3
2024, 6, 13, 33.4, 25.8, 19.0, 50.9, 1.5, 13.6, 0.0, 0.0, 1.3
2024, 6, 14, 33.3, 26.1, 21.5, 56.1, 1.5, 11.2, 0.0, 0.0, 5.0
2024, 6, 15, 30.2, 25.3, 22.3, 68.6, 1.8, 9.3, 0.0, 0.0, 5.4
2024, 6, 16, 28.8, 23.7, 20.6, 66.8, 2.1, 10.1, 0.0, 0.0, 4.9
2024, 6, 17, 27.8, 23.5, 18.4, 62.8, 1.0, 3.4, 0.0, 0.0, 7.0
2024, 6, 18, 32.3, 24.8, 18.0, 58.0, 1.6, 13.7, 0.0, 0.0, 0.0
2024, 6, 19, 36.5, 26.9, 19.4, 51.6, 1.5, 10.5, 0.0, 0.0, 6.9
2024, 6, 20, 29.0, 25.0, 20.3, 57.3, 1.1, 3.0, 0.0, 0.0, 7.9
2024, 6, 21, 32.5, 26.3, 21.3, 60.5, 1.3, 11.8, 0.0, 0.0, 6.1
2024, 6, 22, 25.5, 24.5, 22.7, 84.6, 1.5, 0.0, 12.7, 0.0, 9.6
2024, 6, 23, 27.3, 24.3, 22.0, 84.6, 2.0, 1.2, 2.2, 0.0, 8.9
2024, 6, 24, 29.2, 24.3, 20.5, 75.3, 2.3, 4.6, 0.0, 0.0, 8.4
2024, 6, 25, 27.7, 23.2, 18.8, 63.9, 1.7, 11.4, 0.0, 0.0, 8.0
2024, 6, 26, 30.1, 24.8, 19.8, 63.3, 1.5, 11.5, 0.0, 0.0, 3.9
2024, 6, 27, 27.5, 24.0, 20.2, 61.8, 1.0, 0.2, 0.0, 0.0, 7.4
2024, 6, 28, 32.1, 25.8, 20.2, 60.4, 1.4, 13.1, 0.0, 0.0, 3.3
2024, 6, 29, 28.5, 24.4, 22.5, 82.3, 1.9, 2.6, 35.8, 0.0, 9.3
2024, 6, 30, 26.2, 24.5, 23.3, 90.6, 2.6, 0.0, 37.1, 0.0, 9.9
2024, 7, 1, 31.0, 26.0, 22.7, 78.0, 1.2, 9.2, 1.2, 0.0, 6.5
2024, 7, 2, 30.8, 27.2, 23.4, 79.6, 2.1, 0.1, 11.5, 0.0, 10.0
2024, 7, 3, 30.6, 26.8, 23.8, 75.0, 2.7, 9.5, 25.2, 0.0, 5.3
2024, 7, 4, 32.8, 28.3, 22.6, 69.4, 1.6, 7.8, 0.0, 0.0, 3.1
2024, 7, 5, 29.7, 26.2, 23.6, 74.0, 2.3, 8.5, 6.9, 0.0, 6.4
2024, 7, 6, 32.1, 28.8, 26.0, 71.9, 2.5, 5.1, 0.0, 0.0, 7.8
2024, 7, 7, 30.1, 28.0, 25.4, 80.1, 1.8, 0.0, 11.7, 0.0, 9.1
2024, 7, 8, 28.2, 26.3, 25.1, 89.1, 1.3, 0.0, 35.8, 0.0, 10.0
2024, 7, 9, 26.0, 24.0, 22.5, 93.9, 1.7, 0.0, 84.5, 0.0, 10.0
2024, 7, 10, 25.8, 23.8, 22.0, 92.4, 2.2, 0.0, 72.9, 0.0, 9.5
2024, 7, 11, 27.1, 24.3, 22.7, 82.4, 1.0, 0.2, 0.0, 0.0, 8.8
2024, 7, 12, 30.6, 25.3, 22.3, 79.6, 1.1, 5.1, 0.0, 0.0, 6.5
2024, 7, 13, 31.1, 26.9, 22.4, 71.3, 1.3, 8.9, 0.0, 0.0, 5.0
2024, 7, 14, 30.8, 27.0, 23.8, 73.3, 1.4, 5.2, 0.0, 0.0, 8.1
2024, 7, 15, 32.5, 26.8, 23.5, 75.9, 1.3, 6.7, 7.7, 0.0, 5.9
2024, 7, 16, 29.3, 26.2, 23.4, 81.4, 1.9, 0.4, 2.1, 0.0, 9.8
2024, 7, 17, 31.2, 28.2, 24.8, 73.6, 1.9, 2.8, 0.0, 0.0, 9.0
2024, 7, 18, 29.1, 27.1, 24.7, 79.4, 2.7, 0.1, 34.7, 0.0, 9.3
2024, 7, 19, 29.6, 26.1, 24.0, 83.1, 1.4, 3.1, 1.9, 0.0, 7.8
2024, 7, 20, 32.0, 27.0, 23.2, 80.9, 2.0, 5.6, 33.7, 0.0, 7.8
2024, 7, 21, 33.0, 29.4, 25.8, 73.0, 2.5, 7.9, 8.5, 0.0, 6.4
2024, 7, 22, 32.8, 29.6, 26.7, 70.0, 2.2, 5.2, 0.0, 0.0, 7.6
2024, 7, 23, 30.4, 28.6, 26.6, 74.9, 1.5, 0.0, 0.0, 0.0, 9.5
2024, 7, 24, 33.2, 28.0, 24.6, 81.8, 1.4, 5.7, 42.0, 0.0, 5.3
2024, 7, 25, 34.3, 29.6, 25.4, 73.5, 1.4, 8.1, 0.0, 0.0, 5.5
2024, 7, 26, 33.4, 28.3, 26.2, 81.5, 1.7, 5.5, 3.6, 0.0, 8.3
2024, 7, 27, 31.9, 28.7, 26.2, 82.1, 1.9, 3.1, 14.4, 0.0, 7.1
2024, 7, 28, 34.6, 30.5, 27.1, 68.5, 2.1, 11.7, 0.0, 0.0, 5.5
2024, 7, 29, 32.8, 29.0, 26.1, 73.8, 2.3, 10.6, 0.0, 0.0, 2.9
2024, 7, 30, 32.7, 28.6, 26.6, 77.4, 1.6, 8.3, 0.0, 0.0, 4.0
2024, 7, 31, 34.8, 29.7, 26.2, 77.6, 1.2, 8.0, 0.0, 0.0, 5.4
2024, 8, 1, 34.9, 29.9, 26.6, 76.4, 1.2, 4.5, 0.0, 0.0, 6.9
2024, 8, 2, 34.3, 30.3, 27.7, 79.6, 1.6, 8.7, 0.0, 0.0, 4.9
2024, 8, 3, 34.7, 30.3, 28.1, 80.8, 1.4, 7.7, 1.9, 0.0, 3.9
2024, 8, 4, 35.9, 30.6, 27.0, 76.9, 1.2, 9.3, 0.0, 0.0, 5.5
2024, 8, 5, 33.9, 28.0, 24.2, 86.0, 1.3, 4.4, 25.1, 0.0, 5.8
2024, 8, 6, 33.7, 29.4, 24.6, 79.1, 1.2, 11.4, 0.0, 0.0, 2.8
2024, 8, 7, 34.4, 30.0, 26.7, 76.4, 1.4, 9.1, 0.0, 0.0, 3.4
2024, 8, 8, 31.1, 27.5, 24.8, 84.3, 1.0, 4.3, 2.0, 0.0, 7.5
2024, 8, 9, 34.3, 28.9, 24.0, 76.5, 1.2, 11.7, 0.0, 0.0, 1.0
2024, 8, 10, 35.2, 30.1, 26.4, 72.1, 1.2, 10.0, 0.0, 0.0, 4.8
2024, 8, 11, 35.3, 30.5, 26.4, 69.6, 1.1, 10.5, 0.0, 0.0, 2.3
2024, 8, 12, 34.8, 30.4, 26.6, 73.5, 1.3, 7.6, 0.0, 0.0, 3.9
2024, 8, 13, 35.2, 30.8, 27.3, 72.6, 1.2, 9.9, 0.0, 0.0, 4.0
2024, 8, 14, 35.8, 30.6, 26.6, 68.0, 1.3, 11.4, 0.0, 0.0, 2.6
2024, 8, 15, 34.3, 28.7, 24.4, 76.6, 1.3, 8.5, 27.5, 0.0, 4.0
2024, 8, 16, 33.5, 27.7, 25.2, 80.4, 1.3, 6.7, 17.1, 0.0, 5.0
2024, 8, 17, 34.4, 27.6, 25.0, 81.9, 1.2, 5.9, 31.9, 0.0, 5.4
2024, 8, 18, 33.0, 28.1, 24.5, 82.4, 1.0, 7.8, 4.5, 0.0, 4.8
2024, 8, 19, 35.2, 30.1, 25.5, 72.8, 1.1, 12.0, 0.3, 0.0, 3.4
2024, 8, 20, 34.8, 30.4, 26.5, 75.3, 1.6, 8.1, 0.1, 0.0, 5.4
2024, 8, 21, 34.0, 29.2, 26.6, 83.5, 1.9, 2.7, 18.1, 0.0, 8.5
2024, 8, 22, 32.9, 28.9, 26.7, 81.4, 2.4, 6.2, 0.6, 0.0, 6.6
2024, 8, 23, 32.8, 28.5, 24.7, 79.3, 1.6, 9.5, 0.0, 0.0, 2.4
2024, 8, 24, 33.2, 28.7, 24.8, 78.1, 1.3, 8.7, 0.0, 0.0, 3.1
2024, 8, 25, 32.4, 28.6, 25.2, 79.8, 1.1, 5.7, 0.0, 0.0, 4.4
2024, 8, 26, 33.6, 28.8, 25.3, 75.6, 1.3, 6.0, 0.0, 0.0, 6.9
2024, 8, 27, 31.2, 27.4, 24.7, 82.9, 1.3, 0.2, 0.0, 0.0, 7.5
2024, 8, 28, 34.2, 28.4, 23.4, 67.0, 1.8, 11.2, 0.0, 0.0, 1.1
2024, 8, 29, 34.7, 28.8, 23.8, 65.4, 2.1, 11.1, 0.0, 0.0, 1.3
2024, 8, 30, 33.6, 28.0, 23.7, 72.8, 2.1, 11.9, 0.0, 0.0, 1.4
2024, 8, 31, 32.3, 27.1, 22.9, 72.3, 1.2, 10.4, 0.0, 0.0, 1.4
2024, 9, 1, 31.9, 27.5, 23.8, 72.1, 1.5, 10.9, 0.0, 0.0, 4.3
2024, 9, 2, 30.4, 26.6, 23.4, 74.4, 0.9, 2.7, 0.0, 0.0, 5.9
2024, 9, 3, 31.3, 27.6, 24.4, 69.1, 0.8, 1.8, 1.0, 0.0, 7.5
2024, 9, 4, 33.6, 28.0, 22.7, 61.1, 1.2, 11.9, 0.0, 0.0, 1.6
2024, 9, 5, 32.4, 27.2, 23.4, 75.6, 1.7, 9.0, 0.5, 0.0, 4.3
2024, 9, 6, 29.5, 26.7, 24.5, 83.0, 0.9, 0.0, 0.0, 0.0, 9.3
2024, 9, 7, 30.3, 26.9, 24.6, 82.0, 1.0, 2.7, 0.6, 0.0, 6.6
2024, 9, 8, 33.0, 27.2, 23.2, 74.0, 1.1, 11.8, 0.0, 0.0, 2.3
2024, 9, 9, 34.1, 28.5, 24.4, 74.1, 1.1, 7.5, 0.0, 0.0, 4.5
2024, 9, 10, 35.5, 29.9, 24.4, 69.3, 1.1, 10.6, 0.0, 0.0, 0.5
2024, 9, 11, 34.2, 27.8, 25.8, 84.5, 1.1, 1.4, 14.4, 0.0, 9.1
2024, 9, 12, 33.9, 27.5, 25.8, 88.3, 1.0, 0.5, 5.0, 0.0, 8.5
2024, 9, 13, 34.0, 28.8, 24.8, 76.6, 1.4, 9.8, 0.0, 0.0, 5.5
